"Index","Date","Air Safety - General Aviation Fatalities","Highway Fatalities Per 100 Million Vehicle Miles Traveled","Highway Fatalities","U.S. Airline Traffic - Total - Seasonally Adjusted","U.S. Airline Traffic - International - Seasonally Adjusted","U.S. Airline Traffic - Domestic - Seasonally Adjusted","Transit Ridership - Other Transit Modes - Adjusted","Transit Ridership - Fixed Route Bus - Adjusted","Transit Ridership - Urban Rail - Adjusted","Freight Rail Intermodal Units","Freight Rail Carloads","Highway Vehicle Miles Traveled - All Systems","Highway Vehicle Miles Traveled - Total Rural","Highway Vehicle Miles Traveled - Other Rural","Highway Vehicle Miles Traveled - Rural Other Arterial","Highway Vehicle Miles Traveled - Rural Interstate","State and Local Government Construction Spending - Breakwater/Jetty","State and Local Government Construction Spending - Dam/Levee","State and Local Government Construction Spending - Conservation and Development","State and Local Government Construction Spending - Pump Station","State and Local Government Construction Spending - Line","State and Local Government Construction Spending - Water Treatment Plant","State and Local Government Construction Spending - Water Supply","State and Local Government Construction Spending - Line/Drain","State and Local Government Construction Spending - Waste Water Treatment Plant","State and Local Government Construction Spending - Waste Water","State and Local Government Construction Spending - Line/Pump Station","State and Local Government Construction Spending - Sewage Treatment Plant","State and Local Government Construction Spending - Sewage / Dry Waste","State and Local Government Construction Spending - Sewage and Waste Disposal","State and Local Government Construction Spending - Rest Facility","State and Local Government Construction Spending - Bridge","State and Local Government Construction Spending - Lighting","State and Local Government Construction Spending - Pavement","State and Local Government Construction Spending - Highway and Street","State and Local Government Construction Spending - Power","State and Local Government Construction Spending - Dock / Marina","State and Local Government Construction Spending - Water","State and Local Government Construction Spending - Mass Transit","State and Local Government Construction Spending - Land Passenger Terminal","State and Local Government Construction Spending - Land","State and Local Government Construction Spending - Runway","State and Local Government Construction Spending - Air Passenger Terminal","State and Local Government Construction Spending - Air","State and Local Government Construction Spending - Transportation","State and Local Government Construction Spending - Park / Camp","State and Local Government Construction Spending - Neighborhood Center","State and Local Government Construction Spending - Social Center","State and Local Government Construction Spending - Convention Center","State and Local Government Construction Spending - Performance / Meeting Center","State and Local Government Construction Spending - Sports","State and Local Government Construction Spending - Amusement and Recreation","State and Local Government Construction Spending - Fire & Rescue","State and Local Government Construction Spending - Other Public Safety","State and Local Government Construction Spending - Police & Sheriff","State and Local Government Construction Spending - Detention","State and Local Government Construction Spending - Correctional","State and Local Government Construction Spending - Public Safety","State and Local Government Construction Spending - Library / Archive","State and Local Government Construction Spending - Other Educational","State and Local Government Construction Spending - Infrastructure","State and Local Government Construction Spending - Sports & Recreation","State and Local Government Construction Spending - Dormitory","State and Local Government Construction Spending - Instructional","State and Local Government Construction Spending - Higher Education","State and Local Government Construction Spending - High School","State and Local Government Construction Spending - Middle School / Junior High","State and Local Government Construction Spending - Elementary Schools","State and Local Government Construction Spending - Primary/Secondary Schools","State and Local Government Construction Spending - Educational","State and Local Government Construction Spending - Special Care","State and Local Government Construction Spending - Medical Building","State and Local Government Construction Spending - Hospital","State and Local Government Construction Spending - Health Care","State and Local Government Construction Spending - Parking","State and Local Government Construction Spending - Automotive","State and Local Government Construction Spending - Commercial","State and Local Government Construction Spending - Office","State and Local Government Construction Spending - Non Residential","State and Local Government Construction Spending - Multi Family","State and Local Government Construction Spending - Residential","State and Local Government Construction Spending - Total","National Highway Construction Cost Index (NHCCI)","Highway Fuel Price - On-highway Diesel","Highway Fuel Price - Regular Gasoline","Transportation Employment - Pipeline Transportation","Transportation Employment - Water Transportation","Transportation Employment - Rail Transportation","Transportation Employment - Air Transportation","Transportation Employment - Transit and ground passenger transportation","Transportation Employment - Truck Transportation","Personal Spending on Transportation - Transportation Services - Seasonally Adjusted","Personal Spending on Transportation - Gasoline and Other Energy Goods - Seasonally Adjusted","Personal Spending on Transportation - Motor Vehicles and Parts - Seasonally Adjusted","Unemployment Rate - Seasonally Adjusted","Labor Force Participation Rate - Seasonally Adjusted","Unemployed - Seasonally Adjusted","Real Gross Domestic Product - Seasonally Adjusted","Passenger Rail Passengers","Passenger Rail Passenger Miles","Passenger Rail Total Train Miles","Passenger Rail Employee Hours Worked","Passenger Rail Yard Switching Miles","Passenger Rail Total Reports","U.S. Waterway Tonnage","Amtrak On-time Performance","Rail Fatalities","Rail Fatalities at Highway-Rail Crossings","Trespasser Fatalities Not at Highwaya-Rail Crossings","Transportation Services Index - Freight","Transportation Services Index - Passenger","Transportation Services Index - Combined","U.S.-Canada Incoming Person Crossings","U.S.-Canada Incoming Truck Crossings","U.S.-Mexico Incoming Person Crossings","Air Safety - Air Taxi and Commuter Fatalities","Heavy truck sales","U.S.-Mexico Incoming Truck Crossings","Light truck sales","Auto sales","Air Safety - Air Carrier Fatalities","U.S. Air Carrier Cargo (millions of revenue ton-miles) - International","Truck tonnage index","U.S. Air Carrier Cargo (millions of revenue ton-miles) - Domestic","Heavy truck sales SAAR (millions)","U.S. Airline Traffic - Total - Non Seasonally Adjusted","Light truck sales SAAR (millions)","U.S. Airline Traffic - International - Non Seasonally Adjusted","Auto sales SAAR (millions)","U.S. Airline Traffic - Domestic - Non Seasonally Adjusted","Transborder - Total North American Freight","Transborder - U.S. - Mexico Freight","U.S. marketing air carriers on-time performance (percent)","Transborder - U.S. - Canada Freight"
"908","2022 Sep 01 12:00:00 AM","38",,,"74,369,000","9,294,000","65,076,000","13,870,409","277,860,598","266,941,192","1,080,190","967,516",,,,,,"185,000,000","112,000,000","405,000,000","221,000,000","1,129,000,000","651,000,000","2,220,000,000","673,000,000","1,115,000,000","1,787,000,000","1,151,000,000","73,000,000","1,243,000,000","3,030,000,000","98,000,000","1,925,000,000","323,000,000","10,412,000,000","$13,260,000,000","901,000,000","223,000,000","$246,000,000","981,000,000","179,000,000","$1,680,000,000","570,000,000","984,000,000","$1,669,000,000","3,595,000,000","628,000,000","129,000,000","163,000,000","78,000,000","145,000,000","312,000,000","1,290,000,000","287,000,000","362,000,000","160,000,000","281,000,000","440,000,000","802,000,000","139,000,000","217,000,000","96,000,000","196,000,000","163,000,000","1,183,000,000","1,780,000,000","2,536,000,000","973,000,000","1,488,000,000","5,080,000,000","7,196,000,000","141,000,000","167,000,000","456,000,000","763,000,000","$99,000,000","106,000,000","221,000,000","904,000,000","34,667,000,000","696,000,000","772,000,000","35,439,000,000","2.78198294","$4.993","$3.7","50,000","68,100","148,600","518,500","430,700","1,592,400",,,,"3.5%","62.3%","5,792,000",,"2,251,740","450,966,446","2,808,856","3,010,550","140,443",,"38,500,000","75.5%","85","24","57","138.5","109.5","125.2","22,442","461,241","2,881,813","0","41,700","604,571","891,700","232,600","0","2,593,011,735.8700004","118.8","1,569,125,302.95","481,000","71,430,000","10,794,000","8,289,999","2,845,000","63,141,000","$133,934,472,135","$67,422,595,501","82.1%","$66,511,876,634"
"909","2022 Oct 01 12:00:00 AM","26","1.38","11,042","75,519,000","9,401,000","66,118,000","13,569,491","283,411,040","279,609,873","1,162,840","1,023,019",,,,,,"179,000,000","113,000,000","402,000,000","216,000,000","1,130,000,000","618,000,000","2,178,000,000","647,000,000","1,076,000,000","1,723,000,000","1,230,000,000","86,000,000","1,335,000,000","3,059,000,000","91,000,000","1,752,000,000","313,000,000","9,448,000,000","$12,025,000,000","1,008,000,000","245,000,000","$266,000,000","926,000,000","165,000,000","$1,590,000,000","511,000,000","955,000,000","$1,610,000,000","3,466,000,000","660,000,000","134,000,000","168,000,000","81,000,000","152,000,000","300,000,000","1,315,000,000","279,000,000","338,000,000","163,000,000","263,000,000","427,000,000","764,000,000","123,000,000","201,000,000","89,000,000","210,000,000","156,000,000","1,137,000,000","1,722,000,000","2,364,000,000","932,000,000","1,380,000,000","4,761,000,000","6,783,000,000","143,000,000","168,000,000","451,000,000","762,000,000","$100,000,000","105,000,000","232,000,000","895,000,000","32,965,000,000","687,000,000","749,000,000","33,713,000,000",,"$5.211","$3.815","50,500","67,000","149,300","522,500","435,100","1,602,100","$475,540,000,000","$311,500,000,000","$560,647,000,000","3.6%","62.2%","5,964,000","$22,278,345,000,000","2,375,029","483,683,835","3,061,220","3,148,875","153,061",,"38,000,000","73.9%","71","24","46","136.9","109.2","124.2","21,445","474,204","2,653,714","1","43,100","623,060","938,000","243,500","0","2,715,509,321.41","117.6","1,579,081,670.72","505,000","76,350,000","11,614,000","8,420,000","2,979,000","67,936,000","$133,756,443,853","$68,384,488,185","83.4%","$65,371,955,668"
"910","2022 Nov 01 12:00:00 AM","35",,,"75,116,000","9,510,000","65,606,000","12,363,929","262,342,734","267,779,345","1,038,155","958,922",,,,,,"147,000,000","97,000,000","350,000,000","200,000,000","1,021,000,000","564,000,000","2,003,000,000","565,000,000","1,081,000,000","1,646,000,000","1,079,000,000","72,000,000","1,164,000,000","2,810,000,000","58,000,000","1,549,000,000","298,000,000","7,123,000,000","$9,414,000,000","927,000,000","228,000,000","$246,000,000","783,000,000","175,000,000","$1,473,000,000","443,000,000","867,000,000","$1,444,000,000","3,162,000,000","600,000,000","127,000,000","158,000,000","78,000,000","145,000,000","270,000,000","1,207,000,000","296,000,000","355,000,000","164,000,000","270,000,000","434,000,000","788,000,000","110,000,000","182,000,000","105,000,000","231,000,000","164,000,000","1,099,000,000","1,718,000,000","2,189,000,000","844,000,000","1,336,000,000","4,452,000,000","6,444,000,000","143,000,000","163,000,000","423,000,000","729,000,000","$90,000,000","95,000,000","227,000,000","908,000,000","29,041,000,000","665,000,000","750,000,000","29,791,000,000",,"$5.255","$3.685","51,000","64,500","150,100","525,200","434,700","1,596,300",,,,"3.6%","62.1%","5,943,000",,"2,337,445","461,366,618","2,886,310","3,028,258","144,316",,"35,800,000","74.5%","90","19","65","134.6","110.1","123","9,875","460,837","3,160,943","0","41,100","596,262","895,700","239,900","0","2,632,917,854.85","115.4","1,592,537,272.87","510,000","71,900,000","11,023,000","8,220,000","3,050,000","63,680,000","$125,825,748,642.99998","$62,403,284,632.00001","80.0%","$63,422,464,011"
"911","2022 Dec 01 12:00:00 AM","22",,,"74,193,000","9,424,000","64,769,000","11,818,344","246,812,218","257,036,769","999,463","915,385",,,,,,"129,000,000","85,000,000","307,000,000","165,000,000","835,000,000","548,000,000","1,789,000,000","467,000,000","1,034,000,000","1,500,000,000","997,000,000","79,000,000","1,093,000,000","2,593,000,000","44,000,000","1,230,000,000","268,000,000","5,144,000,000","$6,947,000,000","895,000,000","231,000,000","$245,000,000","714,000,000","153,000,000","$1,318,000,000","392,000,000","823,000,000","$1,319,000,000","2,881,000,000","548,000,000","117,000,000","151,000,000","65,000,000","136,000,000","251,000,000","1,112,000,000","252,000,000","315,000,000","139,000,000","247,000,000","385,000,000","700,000,000","107,000,000","182,000,000","69,000,000","202,000,000","154,000,000","1,091,000,000","1,612,000,000","2,038,000,000","778,000,000","1,274,000,000","4,169,000,000","6,061,000,000","143,000,000","167,000,000","418,000,000","727,000,000","$88,000,000","91,000,000","232,000,000","815,000,000","25,134,000,000","617,000,000","682,000,000","25,817,000,000","2.783970683","$4.714","$3.21","51,300","65,900","150,600","527,200","438,500","1,588,600",,,,"3.5%","62.3%","5,766,000",,"2,239,073","468,525,496","2,911,712","2,979,177","145,586",,"37,300,000","75.2%","82","31","50","135.3","110.4","123.6","7,245","395,464","3,358,296","4","50,100","567,046","1,026,000","242,900","0","2,566,982,099.92","116.5","1,717,092,153.61","508,000","71,890,000","10,580,000","9,410,000","2,786,000","62,484,000","$121,667,905,097","$60,975,040,524","69.0%","$60,692,864,573"
"912","2023 Jan 01 12:00:00 AM","20","1.17","8,898","77,726,000","9,618,000","68,108,000","12,205,845","265,588,245","248,819,071","1,010,582","983,795",,,,,,"154,000,000","75,000,000","317,000,000","146,000,000","749,000,000","499,000,000","1,627,000,000","412,000,000","996,000,000","1,408,000,000","949,000,000","63,000,000","1,024,000,000","2,432,000,000","46,000,000","1,115,000,000","276,000,000","4,219,000,000","$5,894,000,000","924,000,000","203,000,000","$216,000,000","697,000,000","166,000,000","$1,299,000,000","359,000,000","749,000,000","$1,218,000,000","2,733,000,000","510,000,000","111,000,000","137,000,000","60,000,000","113,000,000","230,000,000","1,015,000,000","258,000,000","326,000,000","156,000,000","238,000,000","394,000,000","720,000,000","120,000,000","195,000,000","72,000,000","202,000,000","166,000,000","1,106,000,000","1,643,000,000","1,930,000,000","786,000,000","1,196,000,000","4,024,000,000","5,946,000,000","141,000,000","163,000,000","406,000,000","709,000,000","$78,000,000","80,000,000","212,000,000","809,000,000","23,394,000,000","588,000,000","637,000,000","24,031,000,000",,"$4.576","$3.339","50,800","64,500","150,700","529,300","438,400","1,563,600","$475,228,000,000","$316,774,000,000","$601,529,000,000","3.5%","62.4%","5,747,000","$22,439,607,000,000","1,885,608","389,057,298","2,970,243","3,236,327","148,512",,"47,500,000","83.1%","60","17","42","137.4","114","126.2","6,291","454,025","3,151,831","0","36,500","599,549","836,600","210,200","0","2,137,044,559.38","116.8","1,328,007,067.21","504,000","67,360,000","12,082,999.999999998","9,070,000","3,070,000","58,284,000",,,"76.2%",
"913","2023 Feb 01 12:00:00 AM","12",,,"78,144,000","9,851,000","68,293,000","11,705,111","256,912,331","243,330,062","936,366","882,732",,,,,,"147,000,000","79,000,000","317,000,000","154,000,000","773,000,000","545,000,000","1,704,000,000","453,000,000","1,042,000,000","1,495,000,000","1,006,000,000","63,000,000","1,081,000,000","2,576,000,000","49,000,000","1,188,000,000","270,000,000","4,558,000,000","$6,317,000,000","965,000,000","219,000,000","$230,000,000","697,000,000","154,000,000","$1,270,000,000","353,000,000","798,000,000","$1,259,000,000","2,760,000,000","522,000,000","111,000,000","140,000,000","62,000,000","123,000,000","228,000,000","1,041,000,000","275,000,000","339,000,000","158,000,000","248,000,000","406,000,000","744,000,000","121,000,000","190,000,000","67,000,000","186,000,000","168,000,000","1,132,000,000","1,653,000,000","1,973,000,000","788,000,000","1,281,000,000","4,147,000,000","6,056,000,000","139,000,000","169,000,000","408,000,000","716,000,000","$65,000,000","67,000,000","195,000,000","830,000,000","24,287,000,000","617,000,000","661,000,000","24,948,000,000",,"$4.413","$3.389","51,700","64,700","151,700","531,700","439,900","1,553,500",,,,"3.6%","62.5%","5,962,000",,"1,831,916","363,592,877","2,727,322","2,984,932","136,366",,"46,800,000","80.6%","74","20","51","139.4","115.4","127.9","5,845","422,192","2,758,722","5","36,900","582,010","914,700","224,000","0","2,180,345,990.68","116.9","1,261,541,724.21","521,000","64,800,000","11,977,000","8,070,000","2,971,000","56,730,000",,,"79.4%",
"914","2023 Mar 01 12:00:00 AM","30",,,"75,899,000","9,737,000","66,162,000","13,797,060","295,092,300","286,720,884","1,016,285","997,107",,,,,,"150,000,000","99,000,000","332,000,000","183,000,000","910,000,000","577,000,000","1,905,000,000","500,000,000","1,105,000,000","1,605,000,000","1,088,000,000","77,000,000","1,177,000,000","2,782,000,000","62,000,000","1,427,000,000","314,000,000","5,551,000,000","$7,611,000,000","1,036,000,000","219,000,000","$229,000,000","714,000,000","175,000,000","$1,359,000,000","406,000,000","790,000,000","$1,295,000,000","2,882,000,000","575,000,000","116,000,000","145,000,000","71,000,000","134,000,000","258,000,000","1,141,000,000","303,000,000","366,000,000","191,000,000","257,000,000","449,000,000","814,000,000","135,000,000","211,000,000","86,000,000","213,000,000","209,000,000","1,182,000,000","1,806,000,000","2,127,000,000","936,000,000","1,390,000,000","4,581,000,000","6,684,000,000","162,000,000","179,000,000","414,000,000","755,000,000","$63,000,000","65,000,000","209,000,000","890,000,000","27,115,000,000","650,000,000","699,000,000","27,814,000,000","2.84260608","$4.211","$3.422","52,100","65,800","152,300","542,100","442,300","1,551,600",,,,"3.5%","62.6%","5,839,000",,"2,205,037","455,551,233","2,988,537","3,514,625","149,427",,"50,800,000","76.3%","64","12","50","137.6","113.9","126.3","6,883","494,851","3,288,023","0","44,700","672,503","1,089,000","285,900","0","2,722,539,113.05","114.6","1,542,799,676.88","493,000","79,810,000","12,059,999.999999998","10,100,000","3,067,000","69,709,000",,,"75.4%",
"915","2023 Apr 01 12:00:00 AM","19","1.23","10,370","77,808,000","9,944,000","67,864,000","13,732,921","279,474,272","267,177,121","1,005,290","972,025",,,,,,"162,000,000","103,000,000","369,000,000","197,000,000","996,000,000","586,000,000","2,008,000,000","550,000,000","1,175,000,000","1,725,000,000","1,228,000,000","87,000,000","1,328,000,000","3,053,000,000","83,000,000","1,600,000,000","413,000,000","7,272,000,000","$9,754,000,000","1,145,000,000","211,000,000","$224,000,000","740,000,000","206,000,000","$1,457,000,000","526,000,000","809,000,000","$1,445,000,000","3,125,000,000","649,000,000","151,000,000","183,000,000","73,000,000","149,000,000","310,000,000","1,322,000,000","338,000,000","407,000,000","184,000,000","259,000,000","443,000,000","850,000,000","164,000,000","242,000,000","105,000,000","213,000,000","222,000,000","1,248,000,000","1,929,000,000","2,261,000,000","995,000,000","1,529,000,000","4,943,000,000","7,207,000,000","166,000,000","180,000,000","404,000,000","750,000,000","$51,000,000","52,000,000","205,000,000","1,002,000,000","30,865,000,000","727,000,000","772,000,000","31,637,000,000",,"$4.099","$3.603","52,200","66,800","153,300","542,900","427,800","1,558,700","$476,699,000,000.00006","$317,195,000,000.00006","$588,565,000,000","3.4%","62.6%","5,751,000","$22,580,499,000,000","2,421,504","483,331,141","3,046,717","3,246,470","152,336",,"51,200,000","71.8%","81","26","54","137","115.2","126.4","11,492","433,683","3,304,834","2","41,900","577,035","1,070,500","287,400","0","2,549,814,916.97","114","1,382,638,721.91","551,000","77,580,000","12,603,000","10,010,000","3,256,000","67,572,000",,,"75.7%",
"916","2023 May 01 12:00:00 AM","32",,,"77,146,000","10,016,000","67,130,000","15,235,886","299,363,733","296,962,905","1,062,095","1,001,470",,,,,,"175,000,000","100,000,000","358,000,000","205,000,000","1,126,000,000","662,000,000","2,251,000,000","635,000,000","1,256,000,000","1,891,000,000","1,318,000,000","116,000,000","1,448,000,000","3,339,000,000","102,000,000","1,912,000,000","470,000,000","9,437,000,000","$12,281,000,000","1,319,000,000","201,000,000","$211,000,000","807,000,000","188,000,000","$1,548,000,000","640,000,000","878,000,000","$1,644,000,000","3,402,000,000","690,000,000","160,000,000","199,000,000","76,000,000","163,000,000","332,000,000","1,423,000,000","385,000,000","462,000,000","222,000,000","324,000,000","545,000,000","1,007,000,000","151,000,000","261,000,000","229,000,000","246,000,000","256,000,000","1,277,000,000","2,156,000,000","2,739,000,000","1,087,000,000","1,744,000,000","5,739,000,000","8,249,000,000","176,000,000","196,000,000","418,000,000","791,000,000","$52,000,000","53,000,000","217,000,000","1,022,000,000","35,727,000,000","781,000,000","841,000,000","36,568,000,000",,"$3.915","$3.555","51,800","70,800","153,900","546,000","448,800","1,572,100",,,,"3.6%","62.6%","6,089,000",,"2,459,821","491,788,527","3,144,755","3,514,087","157,238",,"53,100,000","76%","91","25","63","136.9","116.5","126.8","18,181","499,688","3,334,054","0","45,800","665,779","1,080,900","282,900","0","2,530,330,520.76","113.7","1,446,073,349.51","541,000","81,790,000","12,296,000.000000002","10,360,000","3,094,000","71,424,000",,,"81.2%",
"917","2023 Jun 01 12:00:00 AM","33",,,"76,063,000","9,926,000","66,137,000","15,149,524","279,279,628","281,009,696","1,047,301","963,487",,,,,,"203,000,000","107,000,000","415,000,000","204,000,000","1,279,000,000","693,000,000","2,464,000,000","747,000,000","1,352,000,000","2,099,000,000","1,517,000,000","127,000,000","1,657,000,000","3,756,000,000","89,000,000","2,099,000,000","546,000,000","10,729,000,000","$13,888,000,000","1,441,000,000","198,000,000","$208,000,000","833,000,000","211,000,000","$1,610,000,000","709,000,000","897,000,000","$1,738,000,000","3,556,000,000","732,000,000","161,000,000","198,000,000","77,000,000","161,000,000","353,000,000","1,489,000,000","396,000,000","466,000,000","244,000,000","351,000,000","594,000,000","1,060,000,000","140,000,000","232,000,000","245,000,000","277,000,000","291,000,000","1,461,000,000","2,530,000,000","3,215,000,000","1,236,000,000","2,259,000,000","6,892,000,000","9,795,000,000","185,000,000","196,000,000","454,000,000","834,000,000","$55,000,000","56,000,000","203,000,000","1,078,000,000","40,063,000,000","810,000,000","878,000,000","40,941,000,000","2.968720527","$3.802","$3.571","52,300","72,700","154,300","552,500","425,400","1,583,900",,,,"3.6%","62.6%","5,958,000",,"2,570,221","544,710,584","3,065,782","3,402,452","153,289",,"51,900,000","73.5%","66","12","49","137.1","115.7","126.6","27,168","486,609","3,136,125","2","46,300","646,375","1,089,600","279,100","0","2,553,409,693.59","114.2","1,460,135,271.02","535,000","84,030,000","12,860,000","11,550,000","3,212,000","72,483,000",,,"71.3%",
"918","2023 Jul 01 12:00:00 AM","40","1.31","11,126","78,443,000","10,129,000","68,314,000","16,086,070","271,214,120","259,939,511","1,074,791","969,374",,,,,,"214,000,000","108,000,000","424,000,000","225,000,000","1,206,000,000","619,000,000","2,312,000,000","725,000,000","1,259,000,000","1,984,000,000","1,471,000,000","116,000,000","1,608,000,000","3,592,000,000","62,000,000","2,098,000,000","565,000,000","11,619,000,000","$14,771,000,000","1,419,000,000","201,000,000","$212,000,000","817,000,000","202,000,000","$1,576,000,000","782,000,000","883,000,000","$1,804,000,000","3,592,000,000","718,000,000","170,000,000","208,000,000","71,000,000","151,000,000","363,000,000","1,483,000,000","380,000,000","455,000,000","231,000,000","320,000,000","551,000,000","1,006,000,000","146,000,000","249,000,000","291,000,000","281,000,000","288,000,000","1,397,000,000","2,506,000,000","3,384,000,000","1,338,000,000","2,276,000,000","7,161,000,000","10,082,000,000","181,000,000","176,000,000","452,000,000","809,000,000","$56,000,000","57,000,000","195,000,000","1,086,000,000","40,872,000,000","778,000,000","866,000,000","41,737,000,000",,"$3.882","$3.597","52,200","71,800","154,700","553,800","380,600","1,582,400","$481,140,000,000","$312,256,999,999.99994","$586,385,000,000","3.5%","62.6%","5,920,000","$22,840,989,000,000","2,764,407","587,192,170","3,125,730","3,414,081","156,287",,"51,600,000","65.2%","86","27","56","137.9","117.6","127.8","31,357","459,530","3,406,368","6","40,600","596,400","1,033,900","265,400","0","2,600,283,637.46","115.2","1,410,436,047.37","511,000","87,820,000","12,623,000.000000002","12,440,000","3,187,000","75,379,000",,,"69.6%",
"919","2023 Aug 01 12:00:00 AM","43",,,"78,430,000","10,422,000","68,008,000","16,933,737","298,604,085","281,448,874","1,097,725","1,002,074",,,,,,"218,000,000","125,000,000","454,000,000","254,000,000","1,280,000,000","631,000,000","2,442,000,000","820,000,000","1,380,000,000","2,200,000,000","1,527,000,000","128,000,000","1,681,000,000","3,881,000,000","73,000,000","2,173,000,000","525,000,000","12,376,000,000","$15,645,000,000","1,530,000,000","194,000,000","$206,000,000","864,000,000","217,000,000","$1,688,000,000","833,000,000","929,000,000","$1,898,000,000","3,792,000,000","766,000,000","167,000,000","212,000,000","80,000,000","166,000,000","343,000,000","1,533,000,000","412,000,000","480,000,000","254,000,000","305,000,000","559,000,000","1,040,000,000","133,000,000","234,000,000","206,000,000","317,000,000","287,000,000","1,379,000,000","2,423,000,000","3,363,000,000","1,359,000,000","2,189,000,000","7,089,000,000","9,931,000,000","190,000,000","176,000,000","467,000,000","833,000,000","$55,000,000","56,000,000","190,000,000","1,138,000,000","42,498,000,000","812,000,000","890,000,000","43,388,000,000",,"$4.37","$3.84","52,900","71,700","155,100","554,900","385,300","1,550,400",,,,"3.7%","62.8%","6,284,000",,"2,736,762","563,099,254","3,141,910","3,701,131","157,096",,"54,700,000","72.8%","91","24","62","137.1","119","127.8","38,362","457,659","3,274,435","3","46,400","639,570","1,055,000","263,600","0","2,627,034,432.33","114","1,516,167,330.84","514,000","83,070,000","12,430,000","11,580,000","3,127,000","71,494,000",,,"77.2%",
"920","2023 Sep 01 12:00:00 AM","17",,,"80,206,000","10,596,000","69,609,000","14,837,279","307,542,310","293,396,426","1,079,107","985,429",,,,,,"224,000,000","131,000,000","490,000,000","242,000,000","1,265,000,000","663,000,000","2,457,000,000","762,000,000","1,455,000,000","2,217,000,000","1,499,000,000","127,000,000","1,666,000,000","3,884,000,000","78,000,000","2,291,000,000","527,000,000","12,120,000,000","$15,432,000,000","1,518,000,000","200,000,000","$211,000,000","823,000,000","209,000,000","$1,621,000,000","821,000,000","941,000,000","$1,921,000,000","3,753,000,000","770,000,000","183,000,000","232,000,000","91,000,000","176,000,000","364,000,000","1,579,000,000","397,000,000","469,000,000","251,000,000","305,000,000","556,000,000","1,025,000,000","140,000,000","240,000,000","185,000,000","299,000,000","262,000,000","1,356,000,000","2,277,000,000","2,927,000,000","1,198,000,000","1,946,000,000","6,245,000,000","8,929,000,000","193,000,000","204,000,000","436,000,000","832,000,000","$58,000,000","63,000,000","218,000,000","1,086,000,000","41,293,000,000","805,000,000","887,000,000","42,180,000,000","3.129812483","$4.563","$3.836","53,200","70,600","155,300","556,600","459,400","1,549,600",,,,"3.8%","62.7%","6,326,000",,"2,711,523","531,290,037","3,106,192","3,413,401","155,310",,"50,100,000","74.7%","92","21","68","137.8","120.9","129","24,427","465,113","3,153,940","1","42,400","584,375","1,067,000","274,000","0","2,632,804,084.69","114.2","1,446,200,459.23","507,000","76,260,000","12,485,000","9,400,000","3,217,000","66,862,000",,,"80.3%",
"921","2023 Oct 01 12:00:00 AM","28","1.31","10,507","80,826,000","10,737,000","70,089,000","15,357,960","327,432,779","300,979,440","1,187,306","1,015,344",,,,,,"215,000,000","133,000,000","462,000,000","279,000,000","1,253,000,000","703,000,000","2,525,000,000","741,000,000","1,522,000,000","2,263,000,000","1,509,000,000","125,000,000","1,672,000,000","3,935,000,000","75,000,000","2,158,000,000","498,000,000","11,268,000,000","$14,378,000,000","1,634,000,000","189,000,000","$203,000,000","804,000,000","197,000,000","$1,566,000,000","692,000,000","954,000,000","$1,819,000,000","3,588,000,000","742,000,000","198,000,000","241,000,000","94,000,000","179,000,000","365,000,000","1,566,000,000","419,000,000","521,000,000","267,000,000","322,000,000","588,000,000","1,109,000,000","154,000,000","266,000,000","191,000,000","291,000,000","281,000,000","1,430,000,000","2,358,000,000","2,855,000,000","1,142,000,000","1,796,000,000","5,960,000,000","8,724,000,000","195,000,000","201,000,000","453,000,000","848,000,000","$56,000,000","63,000,000","223,000,000","1,074,000,000","40,153,000,000","797,000,000","877,000,000","41,030,000,000",,"$4.507","$3.613","52,700","70,200","155,700","557,900","465,300","1,550,200","$484,571,000,000.00006","$316,568,999,999.99994","$573,157,000,000","3.9%","62.7%","6,479,000","$23,033,780,000,000","2,892,293","560,264,679","3,241,962","3,676,302","162,098",,"52,400,000","76.9%","89","22","64","137.6","120.2","128.6","21,831","489,210","3,195,615","0","40,800","633,159","963,800","234,900","0","2,703,612,854.95","114.2","1,488,298,289.1","469,000","82,630,000","12,289,000","9,590,000","2,980,000","73,046,000",,,"84.1%",
